GameID;Level;Category;Player1;Player2;Player3;Player4;Tournament;Round;Game;Action;;;;;Break?;Same?;Eval
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;1D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;321E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;3D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;243E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;2D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;41213L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;1D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;32A;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;2;31A;;;L;0;1;0;ERROR
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;1343E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;14A;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;134E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;14A;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;13432L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;4212434121L;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;4D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;23431L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;321W;;;W;0;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;1D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;41214L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;2343E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;24A;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;23432L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;3212E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;3D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;134L;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;1434121L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;41214L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;2D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;3D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;1D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;4121E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;4212343121E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;412E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;4212W;;;W;0;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;2D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;3D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;1343L;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;143W;;;W;0;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;412133L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;2343E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;2434E;;;L;0;1;1;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;23432L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;3D;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;1434121434212L;;;L;1;0;0;CLEAN
1;Intermediate;COED;Jan Dudzik;Marta Kijo;Piotr Nowocieñ;Karolina Wojtczak;MP Gdañsk;Final;3;4D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2434212E;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4212L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4121443W;;;W;1;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;13431343W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;243E;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2343E;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;13431213L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;143W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3212W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2343W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4121W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;1434W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3212W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2343W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;41A;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;134L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;1434212W;;;W;1;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;1343W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3121L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;32A;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3121E;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3212434121W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2343221W;;;W;1;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2434E;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;2D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;4121343L;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;143121W;;;W;1;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;1343121W;;;W;1;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;14341214L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;1D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;1;3121W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;13A;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;143212443221434W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;4D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;234L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;24342124L;;;L;0;1;1;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;2D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;3212W;;;W;0;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;1434212E;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;4D;;;L;1;0;0;CLEAN
2;Intermediate;OPEN;Jan Dudzik;Tadeusz Pêtlak;Piotr Nowocieñ;Micha³ Gacek;Gdañsk Roundnet Open;Quarter Final;2;2343W;;;W;0;0;0;CLEAN
